season,week,kickoff_iso_utc,game_key,source_uid,home_team_raw,away_team_raw,home_team_norm,away_team_norm,spread_home_relative,total,moneyline_home,moneyline_away,odds_source,is_closing,snapshot_at,home_pr,home_pr_rank,away_pr,away_pr_rank,home_sos,away_sos,home_sos_rank,away_sos_rank,hfa,rating_diff,rating_vs_odds,favored_side,spread_favored_team,rating_diff_favored_team,rating_vs_odds_favored_team,home_pf_pg,home_pa_pg,home_ry_pg,home_py_pg,home_ty_pg,home_ry_allowed_pg,home_py_allowed_pg,home_ty_allowed_pg,home_to_margin_pg,home_su,home_ats,home_rush_rank,home_pass_rank,home_tot_off_rank,home_rush_def_rank,home_pass_def_rank,home_tot_def_rank,away_pf_pg,away_pa_pg,away_ry_pg,away_py_pg,away_ty_pg,away_ry_allowed_pg,away_py_allowed_pg,away_ty_allowed_pg,away_to_margin_pg,away_su,away_ats,away_rush_rank,away_pass_rank,away_tot_off_rank,away_rush_def_rank,away_pass_def_rank,away_tot_def_rank,raw_sources
2025,7,2025-10-11T17:00:00Z,20251011_1700_st_francis_pa_duquesne,401767752,Duquesne,St. Francis (PA),Duquesne,St. Francis (pa),,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401767752, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T17:00:00Z', 'home_team': 'Duquesne', 'away_team': 'St. Francis (PA)', 'venue': 'Arthur J. Rooney Athletic Field', 'conference_game': True}}"
2025,7,2025-10-11T17:30:00Z,20251011_1730_rose_hulman_franklin,401774410,Franklin,Rose-Hulman,Franklin,Rose-hulman,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401774410, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T17:30:00Z', 'home_team': 'Franklin', 'away_team': 'Rose-Hulman', 'venue': 'Stewart """"Red"""" Faught Stadium', 'conference_game': True}}"
2025,7,2025-10-11T17:30:00Z,20251011_1730_amherst_bowdoin,401766697,Bowdoin,Amherst,Bowdoin,Amherst,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401766697, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T17:30:00Z', 'home_team': 'Bowdoin', 'away_team': 'Amherst', 'venue': 'Whittier Field', 'conference_game': True}}"
2025,7,2025-10-11T17:30:00Z,20251011_1730_baldwin_wallace_otterbein,401777178,Otterbein,Baldwin Wallace,Otterbein,Baldwin Wallace,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401777178, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T17:30:00Z', 'home_team': 'Otterbein', 'away_team': 'Baldwin Wallace', 'venue': 'Memorial Stadium (Westerville, OH)', 'conference_game': True}}"
2025,7,2025-10-11T17:30:00Z,20251011_1730_north_greenville_erskine,401773126,ERSKINE,North Greenville,Erskine,North Greenville,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401773126, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T17:30:00Z', 'home_team': 'ERSKINE', 'away_team': 'North Greenville', 'venue': 'J.W. Babb Stadium', 'conference_game': True}}"
2025,7,2025-10-11T17:30:00Z,20251011_1730_university_of_mount_union_wilmington_oh,401777208,Wilmington (OH),University of Mount Union,Wilmington (oh),University Of Mount Union,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401777208, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T17:30:00Z', 'home_team': 'Wilmington (OH)', 'away_team': 'University of Mount Union', 'venue': 'Wiliams Stadium (OH)', 'conference_game': True}}"
2025,7,2025-10-11T17:30:00Z,20251011_1730_capital_manchester,401774424,Manchester,Capital,Manchester,Capital,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401774424, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T17:30:00Z', 'home_team': 'Manchester', 'away_team': 'Capital', 'venue': 'Carl W. Burt Memorial Stadium', 'conference_game': False}}"
2025,7,2025-10-11T17:30:00Z,20251011_1730_hanover_college_mount_st_joseph,401774417,Mount St. Joseph,Hanover College,Mount St. Joseph,Hanover College,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401774417, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T17:30:00Z', 'home_team': 'Mount St. Joseph', 'away_team': 'Hanover College', 'venue': 'Schueler Field', 'conference_game': True}}"
2025,7,2025-10-11T17:30:00Z,20251011_1730_yale_dartmouth,401767699,Dartmouth,Yale,Dartmouth,Yale,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401767699, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T17:30:00Z', 'home_team': 'Dartmouth', 'away_team': 'Yale', 'venue': 'Memorial Field', 'conference_game': True}}"
2025,7,2025-10-11T17:30:00Z,20251011_1730_ohio_northern_muskingum_university,401777212,Muskingum University,Ohio Northern,Muskingum University,Ohio Northern,,,,,,False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"{'schedule_row': {'id': 401777212, 'season': 2025, 'week': 7, 'kickoff_iso_utc': '2025-10-11T17:30:00Z', 'home_team': 'Muskingum University', 'away_team': 'Ohio Northern', 'venue': 'Sherman Field at McConagha Stadium', 'conference_game': True}}"
