season,week,kickoff_iso_utc,game_key,source_uid,home_team_raw,away_team_raw,home_team_norm,away_team_norm,spread_home_relative,total,moneyline_home,moneyline_away,odds_source,is_closing,snapshot_at,home_pr,home_pr_rank,away_pr,away_pr_rank,home_sos,away_sos,home_sos_rank,away_sos_rank,hfa,rating_diff,rating_vs_odds,favored_side,spread_favored_team,rating_diff_favored_team,rating_vs_odds_favored_team,home_pf_pg,home_pa_pg,home_ry_pg,home_py_pg,home_ty_pg,home_ry_allowed_pg,home_py_allowed_pg,home_ty_allowed_pg,home_to_margin_pg,home_su,home_ats,home_rush_rank,home_pass_rank,home_tot_off_rank,home_rush_def_rank,home_pass_def_rank,home_tot_def_rank,away_pf_pg,away_pa_pg,away_ry_pg,away_py_pg,away_ty_pg,away_ry_allowed_pg,away_py_allowed_pg,away_ty_allowed_pg,away_to_margin_pg,away_su,away_ats,away_rush_rank,away_pass_rank,away_tot_off_rank,away_rush_def_rank,away_pass_def_rank,away_tot_def_rank,raw_sources
2025,12,2025-11-21T01:15:00+00:00,20251121_0115_hou_buf,2025_12_BUF_HOU,HOU,BUF,hou,buf,-5.5,43.5,,,schedule,False,,22.64,11,24.75,5,20.61,18.07,12,30,2.58,0.47,-5.03,HOME,-5.5,0.47,-5.03,220.0,163.0,107.6,242.8,350.4,107.6,242.8,350.4,0.9,5-5,4-6-0,23,12,14,9,21,19,292.0,229.0,147.6,251.0,398.6,147.6,251.0,398.6,-0.2,7-3,5-5-0,1,10,2,31,23,31,"{'schedule_row': {'game_id': '2025_12_BUF_HOU', 'gsis': 60007.0, 'gameday': '2025-11-20', 'season': 2025, 'week': 12, 'home_team': 'HOU', 'away_team': 'BUF'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Houston Texans', 'pr': 22.64, 'pr_rank': 11, 'sos': 20.61, 'sos_rank': 12, 'hfa': 2.58}, 'sagarin_row_away': {'team': 'Buffalo Bills', 'pr': 24.75, 'pr_rank': 5, 'sos': 18.07, 'sos_rank': 30, 'hfa': 2.58}}"
2025,12,2025-11-23T18:00:00+00:00,20251123_1800_bal_nyj,2025_12_NYJ_BAL,BAL,NYJ,bal,nyj,14.0,44.5,,,schedule,False,,24.16,6,13.95,30,21.0,19.14,7,25,2.58,12.79,26.79,AWAY,-14.0,-12.79,-26.79,252.0,251.0,142.0,199.9,341.9,142.0,199.9,341.9,-0.2,5-5,4-6-0,4,28,21,28,5,12,209.0,268.0,141.6,164.2,305.8,141.6,164.2,305.8,-1.1,2-8,5-5-0,5,32,28,27,1,5,"{'schedule_row': {'game_id': '2025_12_NYJ_BAL', 'gsis': 60008.0, 'gameday': '2025-11-23', 'season': 2025, 'week': 12, 'home_team': 'BAL', 'away_team': 'NYJ'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Baltimore Ravens', 'pr': 24.16, 'pr_rank': 6, 'sos': 21.0, 'sos_rank': 7, 'hfa': 2.58}, 'sagarin_row_away': {'team': 'New York Jets', 'pr': 13.95, 'pr_rank': 30, 'sos': 19.14, 'sos_rank': 25, 'hfa': 2.58}}"
2025,12,2025-11-23T18:00:00+00:00,20251123_1800_chi_pit,2025_12_PIT_CHI,CHI,PIT,chi,pit,3.0,46.5,,,schedule,False,,20.03,18,20.65,15,19.05,19.19,27,23,2.58,1.96,4.96,AWAY,-3.0,-1.96,-4.96,258.0,264.0,146.6,237.8,384.4,146.6,237.8,384.4,1.6,7-3,6-4-0,2,15,4,30,18,29,246.0,232.0,88.2,210.8,299.0,88.2,210.8,299.0,0.8,6-4,5-5-0,29,23,29,3,10,4,"{'schedule_row': {'game_id': '2025_12_PIT_CHI', 'gsis': 60009.0, 'gameday': '2025-11-23', 'season': 2025, 'week': 12, 'home_team': 'CHI', 'away_team': 'PIT'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Chicago Bears', 'pr': 20.03, 'pr_rank': 18, 'sos': 19.05, 'sos_rank': 27, 'hfa': 2.58}, 'sagarin_row_away': {'team': 'Pittsburgh Steelers', 'pr': 20.65, 'pr_rank': 15, 'sos': 19.19, 'sos_rank': 23, 'hfa': 2.58}}"
2025,12,2025-11-23T18:00:00+00:00,20251123_1800_cin_ne,2025_12_NE_CIN,CIN,NE,cin,ne,-7.5,50.5,,,schedule,False,,16.46,24,21.89,12,20.43,16.21,15,32,2.58,-2.85,-10.35,HOME,-7.5,-2.85,-10.35,228.0,334.0,81.4,239.9,321.3,81.4,239.9,321.3,-0.7,3-7,3-7-0,30,14,23,2,19,10,292.0,206.0,112.9,258.9,371.8,112.9,258.9,371.8,0.0,9-2,8-3-0,20,5,8,12,28,25,"{'schedule_row': {'game_id': '2025_12_NE_CIN', 'gsis': 60010.0, 'gameday': '2025-11-23', 'season': 2025, 'week': 12, 'home_team': 'CIN', 'away_team': 'NE'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Cincinnati Bengals', 'pr': 16.46, 'pr_rank': 24, 'sos': 20.43, 'sos_rank': 15, 'hfa': 2.58}, 'sagarin_row_away': {'team': 'New England Patriots', 'pr': 21.89, 'pr_rank': 12, 'sos': 16.21, 'sos_rank': 32, 'hfa': 2.58}}"
2025,12,2025-11-23T18:00:00+00:00,20251123_1800_det_nyg,2025_12_NYG_DET,DET,NYG,det,nyg,14.0,50.5,,,schedule,False,,26.33,2,15.77,27,21.79,21.94,2,1,2.58,13.14,27.14,AWAY,-14.0,-13.14,-27.14,292.0,216.0,130.1,249.3,379.4,130.1,249.3,379.4,0.5,6-4,6-4-0,7,11,5,25,22,28,237.0,300.0,124.7,222.6,347.4,124.7,222.6,347.4,-0.5,2-9,6-5-0,10,18,15,22,15,18,"{'schedule_row': {'game_id': '2025_12_NYG_DET', 'gsis': 60011.0, 'gameday': '2025-11-23', 'season': 2025, 'week': 12, 'home_team': 'DET', 'away_team': 'NYG'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Detroit Lions', 'pr': 26.33, 'pr_rank': 2, 'sos': 21.79, 'sos_rank': 2, 'hfa': 2.58}, 'sagarin_row_away': {'team': 'New York Giants', 'pr': 15.77, 'pr_rank': 27, 'sos': 21.94, 'sos_rank': 1, 'hfa': 2.58}}"
2025,12,2025-11-23T18:00:00+00:00,20251123_1800_gb_min,2025_12_MIN_GB,GB,MIN,gb,min,6.5,41.5,,,schedule,False,,23.87,9,19.55,19,19.11,20.11,26,17,2.58,6.9,13.4,AWAY,-6.5,-6.9,-13.4,240.0,196.0,113.5,242.7,356.2,113.5,242.7,356.2,0.1,6-3-1,3-7-0,19,13,13,13,20,20,218.0,232.0,103.4,213.2,316.6,103.4,213.2,316.6,-0.9,4-6,4-6-0,25,22,24,7,11,9,"{'schedule_row': {'game_id': '2025_12_MIN_GB', 'gsis': 60012.0, 'gameday': '2025-11-23', 'season': 2025, 'week': 12, 'home_team': 'GB', 'away_team': 'MIN'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Green Bay Packers', 'pr': 23.87, 'pr_rank': 9, 'sos': 19.11, 'sos_rank': 26, 'hfa': 2.58}, 'sagarin_row_away': {'team': 'Minnesota Vikings', 'pr': 19.55, 'pr_rank': 19, 'sos': 20.11, 'sos_rank': 17, 'hfa': 2.58}}"
2025,12,2025-11-23T18:00:00+00:00,20251123_1800_kc_ind,2025_12_IND_KC,KC,IND,kc,ind,3.5,50.5,,,schedule,False,,26.33,3,22.65,10,21.51,17.62,5,31,2.58,6.26,9.76,AWAY,-3.5,-6.26,-9.76,254.0,181.0,115.3,262.5,377.8,115.3,262.5,377.8,0.3,5-5,5-5-0,16,4,6,16,29,27,321.0,206.0,145.3,266.8,412.1,145.3,266.8,412.1,0.2,8-2,6-4-0,3,3,1,29,30,32,"{'schedule_row': {'game_id': '2025_12_IND_KC', 'gsis': 60013.0, 'gameday': '2025-11-23', 'season': 2025, 'week': 12, 'home_team': 'KC', 'away_team': 'IND'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Kansas City Chiefs', 'pr': 26.33, 'pr_rank': 3, 'sos': 21.51, 'sos_rank': 5, 'hfa': 2.58}, 'sagarin_row_away': {'team': 'Indianapolis Colts', 'pr': 22.65, 'pr_rank': 10, 'sos': 17.62, 'sos_rank': 31, 'hfa': 2.58}}"
2025,12,2025-11-23T18:00:00+00:00,20251123_1800_ten_sea,2025_12_SEA_TEN,TEN,SEA,ten,sea,-12.5,41.5,,,schedule,False,,11.98,32,24.03,8,21.45,19.92,6,19,2.58,-9.47,-21.97,HOME,-12.5,-9.47,-21.97,143.0,273.0,78.9,195.4,274.3,78.9,195.4,274.3,-0.4,1-9,4-6-0,31,30,32,1,3,1,294.0,193.0,116.4,255.6,372.0,116.4,255.6,372.0,-0.7,7-3,8-2-0,14,7,7,18,26,26,"{'schedule_row': {'game_id': '2025_12_SEA_TEN', 'gsis': 60014.0, 'gameday': '2025-11-23', 'season': 2025, 'week': 12, 'home_team': 'TEN', 'away_team': 'SEA'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Tennessee Titans', 'pr': 11.98, 'pr_rank': 32, 'sos': 21.45, 'sos_rank': 6, 'hfa': 2.58}, 'sagarin_row_away': {'team': 'Seattle Seahawks', 'pr': 24.03, 'pr_rank': 8, 'sos': 19.92, 'sos_rank': 19, 'hfa': 2.58}}"
2025,12,2025-11-23T21:05:00+00:00,20251123_2105_ari_jaguars,2025_12_JAX_ARI,ARI,JAX,ari,jaguars,-2.5,47.5,,,schedule,False,,17.44,22,20.25,17,19.64,20.81,21,9,2.58,-0.23,-2.73,HOME,-2.5,-0.23,-2.73,224.0,256.0,105.7,253.2,358.9,105.7,253.2,358.9,0.0,3-7,5-5-0,24,8,12,8,25,21,240.0,226.0,127.5,215.1,342.6,127.5,215.1,342.6,0.8,6-4,5-5-0,8,21,19,24,12,14,"{'schedule_row': {'game_id': '2025_12_JAX_ARI', 'gsis': 60015.0, 'gameday': '2025-11-23', 'season': 2025, 'week': 12, 'home_team': 'ARI', 'away_team': 'JAX'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Arizona Cardinals', 'pr': 17.44, 'pr_rank': 22, 'sos': 19.64, 'sos_rank': 21, 'hfa': 2.58}, 'sagarin_row_away': {'team': 'Jacksonville Jaguars', 'pr': 20.25, 'pr_rank': 17, 'sos': 20.81, 'sos_rank': 9, 'hfa': 2.58}}"
2025,12,2025-11-23T21:05:00+00:00,20251123_2105_lv_cle,2025_12_CLE_LV,LV,CLE,lv,cle,3.0,35.5,,,schedule,False,,14.94,28,14.5,29,20.54,20.97,14,8,2.58,3.02,6.02,AWAY,-3.0,-3.02,-6.02,155.0,253.0,81.4,209.0,290.4,81.4,209.0,290.4,-0.4,2-8,4-6-0,30,24,30,2,9,3,162.0,234.0,98.0,179.9,277.9,98.0,179.9,277.9,0.3,2-8,4-6-0,26,31,31,6,2,2,"{'schedule_row': {'game_id': '2025_12_CLE_LV', 'gsis': 60016.0, 'gameday': '2025-11-23', 'season': 2025, 'week': 12, 'home_team': 'LV', 'away_team': 'CLE'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Las Vegas Raiders', 'pr': 14.94, 'pr_rank': 28, 'sos': 20.54, 'sos_rank': 14, 'hfa': 2.58}, 'sagarin_row_away': {'team': 'Cleveland Browns', 'pr': 14.5, 'pr_rank': 29, 'sos': 20.97, 'sos_rank': 8, 'hfa': 2.58}}"
