season,week,kickoff_iso_utc,game_key,source_uid,home_team_raw,away_team_raw,home_team_norm,away_team_norm,spread_home_relative,total,moneyline_home,moneyline_away,odds_source,is_closing,snapshot_at,home_pr,home_pr_rank,away_pr,away_pr_rank,home_sos,away_sos,home_sos_rank,away_sos_rank,hfa,rating_diff,rating_vs_odds,favored_side,spread_favored_team,rating_diff_favored_team,rating_vs_odds_favored_team,home_pf_pg,home_pa_pg,home_ry_pg,home_py_pg,home_ty_pg,home_ry_allowed_pg,home_py_allowed_pg,home_ty_allowed_pg,home_to_margin_pg,home_su,home_ats,home_rush_rank,home_pass_rank,home_tot_off_rank,home_rush_def_rank,home_pass_def_rank,home_tot_def_rank,away_pf_pg,away_pa_pg,away_ry_pg,away_py_pg,away_ty_pg,away_ry_allowed_pg,away_py_allowed_pg,away_ty_allowed_pg,away_to_margin_pg,away_su,away_ats,away_rush_rank,away_pass_rank,away_tot_off_rank,away_rush_def_rank,away_pass_def_rank,away_tot_def_rank,raw_sources
2025,14,2025-12-05T01:15:00+00:00,20251205_0115_det_dal,2025_14_DAL_DET,DET,DAL,det,dal,3.5,55.5,,,schedule,False,,25.33,3,19.08,19,20.8,20.17,8,17,2.34,8.59,12.09,AWAY,-3.5,-8.59,-12.09,350.0,274.0,138.1,252.3,390.4,138.1,252.3,390.4,0.6,7-5,6-6-0,4,8,3,29,24,30,351.0,342.0,121.8,280.0,401.8,121.8,280.0,401.8,-0.6,6-5-1,7-5-0,13,1,1,20,31,32,"{'schedule_row': {'game_id': '2025_14_DAL_DET', 'gsis': 60037.0, 'gameday': '2025-12-04', 'season': 2025, 'week': 14, 'home_team': 'DET', 'away_team': 'DAL'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Detroit Lions', 'pr': 25.33, 'pr_rank': 3, 'sos': 20.8, 'sos_rank': 8, 'hfa': 2.34}, 'sagarin_row_away': {'team': 'Dallas Cowboys', 'pr': 19.08, 'pr_rank': 19, 'sos': 20.17, 'sos_rank': 17, 'hfa': 2.34}}"
2025,14,2025-12-07T18:00:00+00:00,20251207_1800_atl_sea,2025_14_SEA_ATL,ATL,SEA,atl,sea,-6.5,44.5,,,schedule,False,,17.4,23,24.89,7,18.99,19.07,28,26,2.34,-5.15,-11.65,HOME,-6.5,-5.15,-11.65,243.0,276.0,123.9,222.1,346.0,123.9,222.1,346.0,0.3,4-8,6-6-0,9,18,17,24,14,16,350.0,217.0,116.9,244.0,360.9,116.9,244.0,360.9,-0.3,9-3,9-3-0,18,10,11,15,22,22,"{'schedule_row': {'game_id': '2025_14_SEA_ATL', 'gsis': 60038.0, 'gameday': '2025-12-07', 'season': 2025, 'week': 14, 'home_team': 'ATL', 'away_team': 'SEA'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Atlanta Falcons', 'pr': 17.4, 'pr_rank': 23, 'sos': 18.99, 'sos_rank': 28, 'hfa': 2.34}, 'sagarin_row_away': {'team': 'Seattle Seahawks', 'pr': 24.89, 'pr_rank': 7, 'sos': 19.07, 'sos_rank': 26, 'hfa': 2.34}}"
2025,14,2025-12-07T18:00:00+00:00,20251207_1800_bal_pit,2025_14_PIT_BAL,BAL,PIT,bal,pit,6.0,42.5,,,schedule,False,,22.72,11,19.73,18,19.72,20.19,21,16,2.34,5.33,11.33,AWAY,-6.0,-5.33,-11.33,289.0,293.0,136.8,199.8,336.6,136.8,199.8,336.6,-0.3,6-6,4-8-0,5,25,20,28,7,13,281.0,289.0,93.8,199.7,293.5,93.8,199.7,293.5,0.7,6-6,5-6-1,28,26,29,5,6,4,"{'schedule_row': {'game_id': '2025_14_PIT_BAL', 'gsis': 60039.0, 'gameday': '2025-12-07', 'season': 2025, 'week': 14, 'home_team': 'BAL', 'away_team': 'PIT'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Baltimore Ravens', 'pr': 22.72, 'pr_rank': 11, 'sos': 19.72, 'sos_rank': 21, 'hfa': 2.34}, 'sagarin_row_away': {'team': 'Pittsburgh Steelers', 'pr': 19.73, 'pr_rank': 18, 'sos': 20.19, 'sos_rank': 16, 'hfa': 2.34}}"
2025,14,2025-12-07T18:00:00+00:00,20251207_1800_cle_ten,2025_14_TEN_CLE,CLE,TEN,cle,ten,4.5,33.5,,,schedule,False,,14.61,28,11.54,32,20.15,21.46,18,3,2.34,5.41,9.91,AWAY,-4.5,-5.41,-9.91,194.0,270.0,98.5,179.8,278.2,98.5,179.8,278.2,0.0,3-9,5-7-0,27,30,31,6,2,2,170.0,328.0,76.7,195.9,272.6,76.7,195.9,272.6,-0.5,1-11,5-7-0,31,28,32,2,4,1,"{'schedule_row': {'game_id': '2025_14_TEN_CLE', 'gsis': 60040.0, 'gameday': '2025-12-07', 'season': 2025, 'week': 14, 'home_team': 'CLE', 'away_team': 'TEN'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Cleveland Browns', 'pr': 14.61, 'pr_rank': 28, 'sos': 20.15, 'sos_rank': 18, 'hfa': 2.34}, 'sagarin_row_away': {'team': 'Tennessee Titans', 'pr': 11.54, 'pr_rank': 32, 'sos': 21.46, 'sos_rank': 3, 'hfa': 2.34}}"
2025,14,2025-12-07T18:00:00+00:00,20251207_1800_jaguars_ind,2025_14_IND_JAX,JAX,IND,jaguars,ind,-1.5,46.5,,,schedule,False,,21.39,14,22.42,12,20.46,18.66,11,30,2.34,1.31,-0.19,HOME,-1.5,1.31,-0.19,292.0,253.0,123.2,219.7,342.9,123.2,219.7,342.9,0.5,8-4,7-5-0,11,20,19,22,12,14,357.0,249.0,134.4,254.2,388.6,134.4,254.2,388.6,0.4,8-4,7-5-0,6,6,4,27,26,29,"{'schedule_row': {'game_id': '2025_14_IND_JAX', 'gsis': 60042.0, 'gameday': '2025-12-07', 'season': 2025, 'week': 14, 'home_team': 'JAX', 'away_team': 'IND'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Jacksonville Jaguars', 'pr': 21.39, 'pr_rank': 14, 'sos': 20.46, 'sos_rank': 11, 'hfa': 2.34}, 'sagarin_row_away': {'team': 'Indianapolis Colts', 'pr': 22.42, 'pr_rank': 12, 'sos': 18.66, 'sos_rank': 30, 'hfa': 2.34}}"
2025,14,2025-12-07T18:00:00+00:00,20251207_1800_min_commanders,2025_14_WAS_MIN,MIN,WAS,min,commanders,-1.5,43.5,,,schedule,False,,18.0,21,19.04,20,21.22,20.54,5,10,2.34,1.3,-0.2,HOME,-1.5,1.3,-0.2,224.0,281.0,99.4,195.4,294.8,99.4,195.4,294.8,-1.3,4-8,4-8-0,25,29,28,8,3,5,262.0,323.0,138.9,211.9,350.8,138.9,211.9,350.8,-0.7,3-9,4-8-0,3,21,15,30,11,18,"{'schedule_row': {'game_id': '2025_14_WAS_MIN', 'gsis': 60043.0, 'gameday': '2025-12-07', 'season': 2025, 'week': 14, 'home_team': 'MIN', 'away_team': 'WAS'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Minnesota Vikings', 'pr': 18.0, 'pr_rank': 21, 'sos': 21.22, 'sos_rank': 5, 'hfa': 2.34}, 'sagarin_row_away': {'team': 'Washington Commanders', 'pr': 19.04, 'pr_rank': 20, 'sos': 20.54, 'sos_rank': 10, 'hfa': 2.34}}"
2025,14,2025-12-07T18:00:00+00:00,20251207_1800_nyj_mia,2025_14_MIA_NYJ,NYJ,MIA,nyj,mia,-2.5,41.5,,,schedule,False,,14.42,29,15.93,26,19.49,19.3,22,24,2.34,0.83,-1.67,HOME,-2.5,0.83,-1.67,246.0,315.0,133.7,169.7,303.3,133.7,169.7,303.3,-1.0,3-9,7-5-0,7,31,27,26,1,6,247.0,286.0,117.1,197.8,314.8,117.1,197.8,314.8,-0.3,5-7,6-6-0,17,27,25,16,5,8,"{'schedule_row': {'game_id': '2025_14_MIA_NYJ', 'gsis': 60044.0, 'gameday': '2025-12-07', 'season': 2025, 'week': 14, 'home_team': 'NYJ', 'away_team': 'MIA'}, 'odds_row': None, 'sagarin_row_home': {'team': 'New York Jets', 'pr': 14.42, 'pr_rank': 29, 'sos': 19.49, 'sos_rank': 22, 'hfa': 2.34}, 'sagarin_row_away': {'team': 'Miami Dolphins', 'pr': 15.93, 'pr_rank': 26, 'sos': 19.3, 'sos_rank': 24, 'hfa': 2.34}}"
2025,14,2025-12-07T18:00:00+00:00,20251207_1800_tb_no,2025_14_NO_TB,TB,NO,tb,no,8.5,41.5,,,schedule,False,,20.52,17,11.77,31,21.8,20.38,2,13,2.34,11.09,19.59,AWAY,-8.5,-11.09,-19.59,279.0,301.0,109.8,221.8,331.7,109.8,221.8,331.7,0.8,7-5,5-7-0,21,19,21,12,13,12,182.0,295.0,90.7,222.8,313.4,90.7,222.8,313.4,-0.4,2-10,4-8-0,29,17,26,4,15,7,"{'schedule_row': {'game_id': '2025_14_NO_TB', 'gsis': 60045.0, 'gameday': '2025-12-07', 'season': 2025, 'week': 14, 'home_team': 'TB', 'away_team': 'NO'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Tampa Bay Buccaneers', 'pr': 20.52, 'pr_rank': 17, 'sos': 21.8, 'sos_rank': 2, 'hfa': 2.34}, 'sagarin_row_away': {'team': 'New Orleans Saints', 'pr': 11.77, 'pr_rank': 31, 'sos': 20.38, 'sos_rank': 13, 'hfa': 2.34}}"
2025,14,2025-12-07T18:00:00+00:00,20251207_1800_buf_cin,2025_14_CIN_BUF,BUF,CIN,buf,cin,6.0,53.5,,,schedule,False,,25.24,4,17.34,24,19.0,20.74,27,9,2.34,10.24,16.24,AWAY,-6.0,-10.24,-16.24,337.0,259.0,155.7,240.5,396.2,155.7,240.5,396.2,-0.2,8-4,6-6-0,1,11,2,32,21,31,280.0,374.0,88.5,238.1,326.6,88.5,238.1,326.6,-0.3,4-8,5-7-0,30,12,23,3,20,10,"{'schedule_row': {'game_id': '2025_14_CIN_BUF', 'gsis': 60048.0, 'gameday': '2025-12-07', 'season': 2025, 'week': 14, 'home_team': 'BUF', 'away_team': 'CIN'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Buffalo Bills', 'pr': 25.24, 'pr_rank': 4, 'sos': 19.0, 'sos_rank': 27, 'hfa': 2.34}, 'sagarin_row_away': {'team': 'Cincinnati Bengals', 'pr': 17.34, 'pr_rank': 24, 'sos': 20.74, 'sos_rank': 9, 'hfa': 2.34}}"
2025,14,2025-12-07T21:05:00+00:00,20251207_2105_lv_den,2025_14_DEN_LV,LV,DEN,lv,den,-7.5,40.5,,,schedule,False,,13.53,30,23.93,8,20.35,18.81,15,29,2.34,-8.06,-15.56,HOME,-7.5,-8.06,-15.56,179.0,308.0,75.4,211.7,287.1,75.4,211.7,287.1,-0.3,2-10,4-8-0,32,22,30,1,10,3,284.0,218.0,119.3,228.5,347.8,119.3,228.5,347.8,-0.3,10-2,5-7-0,14,16,16,19,16,17,"{'schedule_row': {'game_id': '2025_14_DEN_LV', 'gsis': 60046.0, 'gameday': '2025-12-07', 'season': 2025, 'week': 14, 'home_team': 'LV', 'away_team': 'DEN'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Las Vegas Raiders', 'pr': 13.53, 'pr_rank': 30, 'sos': 20.35, 'sos_rank': 15, 'hfa': 2.34}, 'sagarin_row_away': {'team': 'Denver Broncos', 'pr': 23.93, 'pr_rank': 8, 'sos': 18.81, 'sos_rank': 29, 'hfa': 2.34}}"
2025,14,2025-12-07T21:25:00+00:00,20251207_2125_gb_chi,2025_14_CHI_GB,GB,CHI,gb,chi,6.5,43.5,,,schedule,False,,24.99,5,20.97,15,19.37,19.09,23,25,2.34,6.36,12.86,AWAY,-6.5,-6.36,-12.86,294.0,226.0,117.2,233.9,351.1,117.2,233.9,351.1,0.3,8-3-1,5-7-0,16,13,14,17,19,19,313.0,307.0,153.8,230.9,384.8,153.8,230.9,384.8,1.4,9-3,7-4-1,2,14,6,31,18,27,"{'schedule_row': {'game_id': '2025_14_CHI_GB', 'gsis': 60041.0, 'gameday': '2025-12-07', 'season': 2025, 'week': 14, 'home_team': 'GB', 'away_team': 'CHI'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Green Bay Packers', 'pr': 24.99, 'pr_rank': 5, 'sos': 19.37, 'sos_rank': 23, 'hfa': 2.34}, 'sagarin_row_away': {'team': 'Chicago Bears', 'pr': 20.97, 'pr_rank': 15, 'sos': 19.09, 'sos_rank': 25, 'hfa': 2.34}}"
2025,14,2025-12-07T21:25:00+00:00,20251207_2125_ari_la,2025_14_LA_ARI,ARI,LA,ari,la,-10.0,47.5,,,schedule,False,,17.44,22,25.83,1,20.42,20.36,12,14,2.34,-6.05,-16.05,HOME,-10.0,-6.05,-16.05,265.0,303.0,100.6,262.3,362.9,100.6,262.3,362.9,0.2,3-9,6-6-0,24,4,10,9,28,23,334.0,210.0,113.5,256.1,369.6,113.5,256.1,369.6,0.8,9-3,8-4-0,19,5,8,14,27,25,"{'schedule_row': {'game_id': '2025_14_LA_ARI', 'gsis': 60047.0, 'gameday': '2025-12-07', 'season': 2025, 'week': 14, 'home_team': 'ARI', 'away_team': 'LA'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Arizona Cardinals', 'pr': 17.44, 'pr_rank': 22, 'sos': 20.42, 'sos_rank': 12, 'hfa': 2.34}, 'sagarin_row_away': {'team': 'Los Angeles Rams', 'pr': 25.83, 'pr_rank': 1, 'sos': 20.36, 'sos_rank': 14, 'hfa': 2.34}}"
2025,14,2025-12-08T01:20:00+00:00,20251208_0120_kc_hou,2025_14_HOU_KC,KC,HOU,kc,hou,3.5,41.5,,,schedule,False,,25.65,2,23.45,9,21.04,21.34,7,4,2.34,4.54,8.04,AWAY,-3.5,-4.54,-8.04,305.0,232.0,118.3,269.8,388.2,118.3,269.8,388.2,0.2,6-6,5-7-0,15,2,5,18,30,28,263.0,198.0,107.7,238.1,345.8,107.7,238.1,345.8,0.8,7-5,6-6-0,23,12,18,10,20,15,"{'schedule_row': {'game_id': '2025_14_HOU_KC', 'gsis': 60049.0, 'gameday': '2025-12-07', 'season': 2025, 'week': 14, 'home_team': 'KC', 'away_team': 'HOU'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Kansas City Chiefs', 'pr': 25.65, 'pr_rank': 2, 'sos': 21.04, 'sos_rank': 7, 'hfa': 2.34}, 'sagarin_row_away': {'team': 'Houston Texans', 'pr': 23.45, 'pr_rank': 9, 'sos': 21.34, 'sos_rank': 4, 'hfa': 2.34}}"
2025,14,2025-12-09T01:15:00+00:00,20251209_0115_lac_phi,2025_14_PHI_LAC,LAC,PHI,lac,phi,-2.5,41.5,,,schedule,False,,20.63,16,24.95,6,18.12,21.21,31,6,2.34,-1.98,-4.48,HOME,-2.5,-1.98,-4.48,277.0,252.0,122.1,244.3,366.4,122.1,244.3,366.4,-0.1,8-4,6-6-0,12,9,9,21,23,24,270.0,249.0,108.5,209.5,318.0,108.5,209.5,318.0,0.4,8-4,7-5-0,22,23,24,11,9,9,"{'schedule_row': {'game_id': '2025_14_PHI_LAC', 'gsis': 60050.0, 'gameday': '2025-12-08', 'season': 2025, 'week': 14, 'home_team': 'LAC', 'away_team': 'PHI'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Los Angeles Chargers', 'pr': 20.63, 'pr_rank': 16, 'sos': 18.12, 'sos_rank': 31, 'hfa': 2.34}, 'sagarin_row_away': {'team': 'Philadelphia Eagles', 'pr': 24.95, 'pr_rank': 6, 'sos': 21.21, 'sos_rank': 6, 'hfa': 2.34}}"
