season,week,kickoff_iso_utc,game_key,source_uid,home_team_raw,home_team_norm,away_team_raw,away_team_norm,spread_home_relative,total,moneyline_home,moneyline_away,odds_source,is_closing,snapshot_at,home_pr,home_pr_rank,away_pr,away_pr_rank,home_sos,away_sos,home_sos_rank,away_sos_rank,hfa,rating_diff,rating_vs_odds,favored_side,spread_favored_team,rating_diff_favored_team,rating_vs_odds_favored_team,home_pf_pg,home_pa_pg,home_ry_pg,home_py_pg,home_ty_pg,home_ry_allowed_pg,home_py_allowed_pg,home_ty_allowed_pg,home_to_margin_pg,home_su,home_ats,home_rush_rank,home_pass_rank,home_tot_off_rank,home_rush_def_rank,home_pass_def_rank,home_tot_def_rank,away_pf_pg,away_pa_pg,away_ry_pg,away_py_pg,away_ty_pg,away_ry_allowed_pg,away_py_allowed_pg,away_ty_allowed_pg,away_to_margin_pg,away_su,away_ats,away_rush_rank,away_pass_rank,away_tot_off_rank,away_rush_def_rank,away_pass_def_rank,away_tot_def_rank,raw_sources,home_score,away_score
2025,10,2025-11-01T16:00:00Z,20251101_1600_miami_smu,401754581,SMU,Smu,Miami,Miami,,,,,,,,80.17,27.0,88.29,8.0,67.15,75.95,62.0,9.0,4.37,-8.12,,,,,,34.1,22.6,128.9,279.6,408.4,97.3,316.0,413.3,0.7,5-2,,92,22,52,18,121,103,32.7,15.3,146.7,265.3,412.0,92.8,198.8,291.7,0.5,5-1,,97,67,89,3,21,10,"{'schedule_row': {'id': 401754581, 'season': 2025, 'week': 10, 'kickoff_iso_utc': '2025-11-01T16:00:00Z', 'home_team': 'SMU', 'away_team': 'Miami', 'venue': 'Gerald J. Ford Stadium', 'conference_game': True}, 'league_metrics_home': {'Team': 'Smu', 'RY(O)': 128.9, 'R(O)_RY': 92, 'PY(O)': 279.6, 'R(O)_PY': 22, 'TY(O)': 408.4, 'R(O)_TY': 52, 'RY(D)': 97.3, 'R(D)_RY': 18, 'PY(D)': 316.0, 'R(D)_PY': 121, 'TY(D)': 413.3, 'R(D)_TY': 103, 'TO': 0.7, 'PF': 34.1, 'PA': 22.6, 'SU': '5-2', 'ATS': None}, 'league_metrics_away': {'Team': 'Miami', 'RY(O)': 146.7, 'R(O)_RY': 97, 'PY(O)': 265.3, 'R(O)_PY': 67, 'TY(O)': 412.0, 'R(O)_TY': 89, 'RY(D)': 92.8, 'R(D)_RY': 3, 'PY(D)': 198.8, 'R(D)_PY': 21, 'TY(D)': 291.7, 'R(D)_TY': 10, 'TO': 0.5, 'PF': 32.7, 'PA': 15.3, 'SU': '5-1', 'ATS': None}, 'sagarin_home': {'season': 2025, 'week': 10, 'team_raw': 'SMU', 'team_norm': 'Smu', 'team': 'Smu', 'pr': 80.17, 'pr_rank': 27, 'sos': 67.15, 'sos_rank': 62, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}, 'sagarin_away': {'season': 2025, 'week': 10, 'team_raw': 'Miami-Florida', 'team_norm': 'Miami-florida', 'team': 'Miami-florida', 'pr': 88.29, 'pr_rank': 8, 'sos': 75.95, 'sos_rank': 9, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}}",26.0,20.0
2025,10,2025-11-01T16:00:00Z,20251101_1600_navy_north_texas,401762499,North Texas,North Texas,Navy,Navy,,,,,,,,72.3,56.0,67.26,77.0,63.53,52.16,92.0,173.0,4.37,5.04,,,,,,45.0,25.7,182.1,274.7,456.9,203.4,152.6,356.0,1.3,6-1,,41,25,26,121,10,58,36.5,21.5,306.0,167.7,473.7,125.5,235.8,361.3,0.3,6-0,,4,124,54,26,47,27,"{'schedule_row': {'id': 401762499, 'season': 2025, 'week': 10, 'kickoff_iso_utc': '2025-11-01T16:00:00Z', 'home_team': 'North Texas', 'away_team': 'Navy', 'venue': 'DATCU Stadium', 'conference_game': True}, 'league_metrics_home': {'Team': 'North Texas', 'RY(O)': 182.1, 'R(O)_RY': 41, 'PY(O)': 274.7, 'R(O)_PY': 25, 'TY(O)': 456.9, 'R(O)_TY': 26, 'RY(D)': 203.4, 'R(D)_RY': 121, 'PY(D)': 152.6, 'R(D)_PY': 10, 'TY(D)': 356.0, 'R(D)_TY': 58, 'TO': 1.3, 'PF': 45.0, 'PA': 25.7, 'SU': '6-1', 'ATS': None}, 'league_metrics_away': {'Team': 'Navy', 'RY(O)': 306.0, 'R(O)_RY': 4, 'PY(O)': 167.7, 'R(O)_PY': 124, 'TY(O)': 473.7, 'R(O)_TY': 54, 'RY(D)': 125.5, 'R(D)_RY': 26, 'PY(D)': 235.8, 'R(D)_PY': 47, 'TY(D)': 361.3, 'R(D)_TY': 27, 'TO': 0.3, 'PF': 36.5, 'PA': 21.5, 'SU': '6-0', 'ATS': None}, 'sagarin_home': {'season': 2025, 'week': 10, 'team_raw': 'North Texas', 'team_norm': 'North Texas', 'team': 'North Texas', 'pr': 72.3, 'pr_rank': 56, 'sos': 63.53, 'sos_rank': 92, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}, 'sagarin_away': {'season': 2025, 'week': 10, 'team_raw': 'Navy', 'team_norm': 'Navy', 'team': 'Navy', 'pr': 67.26, 'pr_rank': 77, 'sos': 52.16, 'sos_rank': 173, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}}",31.0,17.0
2025,10,2025-11-01T16:00:00Z,20251101_1600_penn_state_ohio_state_buckeyes,401752889,Ohio State,Ohio State Buckeyes,Penn State,Penn State,,,,,,,,96.38,1.0,83.77,16.0,73.12,67.5,20.0,56.0,4.37,12.61,,,,,,36.4,5.9,152.6,279.7,432.3,85.6,131.3,216.9,0.6,7-0,,66,21,36,10,3,2,34.0,19.4,169.6,185.4,355.0,161.9,145.0,306.9,0.3,3-4,,51,106,87,90,7,24,"{'schedule_row': {'id': 401752889, 'season': 2025, 'week': 10, 'kickoff_iso_utc': '2025-11-01T16:00:00Z', 'home_team': 'Ohio State', 'away_team': 'Penn State', 'venue': 'Ohio Stadium', 'conference_game': True}, 'league_metrics_home': {'Team': 'Ohio State Buckeyes', 'RY(O)': 152.6, 'R(O)_RY': 66, 'PY(O)': 279.7, 'R(O)_PY': 21, 'TY(O)': 432.3, 'R(O)_TY': 36, 'RY(D)': 85.6, 'R(D)_RY': 10, 'PY(D)': 131.3, 'R(D)_PY': 3, 'TY(D)': 216.9, 'R(D)_TY': 2, 'TO': 0.6, 'PF': 36.4, 'PA': 5.9, 'SU': '7-0', 'ATS': None}, 'league_metrics_away': {'Team': 'Penn State', 'RY(O)': 169.6, 'R(O)_RY': 51, 'PY(O)': 185.4, 'R(O)_PY': 106, 'TY(O)': 355.0, 'R(O)_TY': 87, 'RY(D)': 161.9, 'R(D)_RY': 90, 'PY(D)': 145.0, 'R(D)_PY': 7, 'TY(D)': 306.9, 'R(D)_TY': 24, 'TO': 0.3, 'PF': 34.0, 'PA': 19.4, 'SU': '3-4', 'ATS': None}, 'sagarin_home': {'season': 2025, 'week': 10, 'team_raw': 'Ohio State', 'team_norm': 'Ohio State Buckeyes', 'team': 'Ohio State Buckeyes', 'pr': 96.38, 'pr_rank': 1, 'sos': 73.12, 'sos_rank': 20, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}, 'sagarin_away': {'season': 2025, 'week': 10, 'team_raw': 'Penn State', 'team_norm': 'Penn State', 'team': 'Penn State', 'pr': 83.77, 'pr_rank': 16, 'sos': 67.5, 'sos_rank': 56, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}}",38.0,14.0
2025,10,2025-11-01T16:00:00Z,20251101_1600_rutgers_illinois,401752891,Illinois,Illinois,Rutgers,Rutgers,,,,,,,,80.53,26.0,69.58,65.0,75.56,71.83,12.0,30.0,4.37,10.95,,,,,,34.0,25.4,118.9,264.4,383.3,131.7,240.0,371.7,0.6,5-2,,104,37,65,55,88,71,32.0,31.6,134.0,276.1,410.1,178.1,261.3,439.4,0.1,3-4,,87,24,51,105,108,112,"{'schedule_row': {'id': 401752891, 'season': 2025, 'week': 10, 'kickoff_iso_utc': '2025-11-01T16:00:00Z', 'home_team': 'Illinois', 'away_team': 'Rutgers', 'venue': 'Memorial Stadium (Champaign, IL)', 'conference_game': True}, 'league_metrics_home': {'Team': 'Illinois', 'RY(O)': 118.9, 'R(O)_RY': 104, 'PY(O)': 264.4, 'R(O)_PY': 37, 'TY(O)': 383.3, 'R(O)_TY': 65, 'RY(D)': 131.7, 'R(D)_RY': 55, 'PY(D)': 240.0, 'R(D)_PY': 88, 'TY(D)': 371.7, 'R(D)_TY': 71, 'TO': 0.6, 'PF': 34.0, 'PA': 25.4, 'SU': '5-2', 'ATS': None}, 'league_metrics_away': {'Team': 'Rutgers', 'RY(O)': 134.0, 'R(O)_RY': 87, 'PY(O)': 276.1, 'R(O)_PY': 24, 'TY(O)': 410.1, 'R(O)_TY': 51, 'RY(D)': 178.1, 'R(D)_RY': 105, 'PY(D)': 261.3, 'R(D)_PY': 108, 'TY(D)': 439.4, 'R(D)_TY': 112, 'TO': 0.1, 'PF': 32.0, 'PA': 31.6, 'SU': '3-4', 'ATS': None}, 'sagarin_home': {'season': 2025, 'week': 10, 'team_raw': 'Illinois', 'team_norm': 'Illinois', 'team': 'Illinois', 'pr': 80.53, 'pr_rank': 26, 'sos': 75.56, 'sos_rank': 12, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}, 'sagarin_away': {'season': 2025, 'week': 10, 'team_raw': 'Rutgers', 'team_norm': 'Rutgers', 'team': 'Rutgers', 'pr': 69.58, 'pr_rank': 65, 'sos': 71.83, 'sos_rank': 30, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}}",35.0,13.0
2025,10,2025-11-01T16:00:00Z,20251101_1600_uab_uconn,401757173,UConn,Uconn,UAB,Uab,,,,,,,,69.23,68.0,55.44,117.0,58.46,63.28,132.0,95.0,4.37,13.79,,,,,,37.1,22.7,177.7,297.6,475.3,160.0,220.3,380.3,1.0,5-2,,44,11,14,87,65,80,29.7,38.9,122.7,293.0,415.7,201.4,239.0,440.4,-0.7,3-4,,100,16,50,120,86,113,"{'schedule_row': {'id': 401757173, 'season': 2025, 'week': 10, 'kickoff_iso_utc': '2025-11-01T16:00:00Z', 'home_team': 'UConn', 'away_team': 'UAB', 'venue': 'Pratt & Whitney Stadium', 'conference_game': False}, 'league_metrics_home': {'Team': 'Uconn', 'RY(O)': 177.7, 'R(O)_RY': 44, 'PY(O)': 297.6, 'R(O)_PY': 11, 'TY(O)': 475.3, 'R(O)_TY': 14, 'RY(D)': 160.0, 'R(D)_RY': 87, 'PY(D)': 220.3, 'R(D)_PY': 65, 'TY(D)': 380.3, 'R(D)_TY': 80, 'TO': 1.0, 'PF': 37.1, 'PA': 22.7, 'SU': '5-2', 'ATS': None}, 'league_metrics_away': {'Team': 'Uab', 'RY(O)': 122.7, 'R(O)_RY': 100, 'PY(O)': 293.0, 'R(O)_PY': 16, 'TY(O)': 415.7, 'R(O)_TY': 50, 'RY(D)': 201.4, 'R(D)_RY': 120, 'PY(D)': 239.0, 'R(D)_PY': 86, 'TY(D)': 440.4, 'R(D)_TY': 113, 'TO': -0.7, 'PF': 29.7, 'PA': 38.9, 'SU': '3-4', 'ATS': None}, 'sagarin_home': {'season': 2025, 'week': 10, 'team_raw': 'Connecticut', 'team_norm': 'Connecticut', 'team': 'Connecticut', 'pr': 69.23, 'pr_rank': 68, 'sos': 58.46, 'sos_rank': 132, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}, 'sagarin_away': {'season': 2025, 'week': 10, 'team_raw': 'UAB', 'team_norm': 'Uab', 'team': 'Uab', 'pr': 55.44, 'pr_rank': 117, 'sos': 63.28, 'sos_rank': 95, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}}",38.0,19.0
2025,10,2025-11-01T16:00:00Z,20251101_1600_ucf_baylor,401756936,Baylor,Baylor,UCF,Ucf,,,,,,,,74.35,49.0,72.17,57.0,71.13,64.13,41.0,82.0,4.37,2.18,,,,,,36.3,31.4,142.0,344.3,486.3,180.1,226.4,406.6,-1.0,4-3,,83,1,11,107,74,97,30.7,17.1,208.4,237.0,445.4,146.7,146.3,293.0,0.0,4-3,,23,62,30,71,9,17,"{'schedule_row': {'id': 401756936, 'season': 2025, 'week': 10, 'kickoff_iso_utc': '2025-11-01T16:00:00Z', 'home_team': 'Baylor', 'away_team': 'UCF', 'venue': 'McLane Stadium', 'conference_game': True}, 'league_metrics_home': {'Team': 'Baylor', 'RY(O)': 142.0, 'R(O)_RY': 83, 'PY(O)': 344.3, 'R(O)_PY': 1, 'TY(O)': 486.3, 'R(O)_TY': 11, 'RY(D)': 180.1, 'R(D)_RY': 107, 'PY(D)': 226.4, 'R(D)_PY': 74, 'TY(D)': 406.6, 'R(D)_TY': 97, 'TO': -1.0, 'PF': 36.3, 'PA': 31.4, 'SU': '4-3', 'ATS': None}, 'league_metrics_away': {'Team': 'Ucf', 'RY(O)': 208.4, 'R(O)_RY': 23, 'PY(O)': 237.0, 'R(O)_PY': 62, 'TY(O)': 445.4, 'R(O)_TY': 30, 'RY(D)': 146.7, 'R(D)_RY': 71, 'PY(D)': 146.3, 'R(D)_PY': 9, 'TY(D)': 293.0, 'R(D)_TY': 17, 'TO': 0.0, 'PF': 30.7, 'PA': 17.1, 'SU': '4-3', 'ATS': None}, 'sagarin_home': {'season': 2025, 'week': 10, 'team_raw': 'Baylor', 'team_norm': 'Baylor', 'team': 'Baylor', 'pr': 74.35, 'pr_rank': 49, 'sos': 71.13, 'sos_rank': 41, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}, 'sagarin_away': {'season': 2025, 'week': 10, 'team_raw': 'Central Florida(UCF)', 'team_norm': 'Central Florida(ucf)', 'team': 'Central Florida(ucf)', 'pr': 72.17, 'pr_rank': 57, 'sos': 64.13, 'sos_rank': 82, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}}",30.0,3.0
2025,10,2025-11-01T16:00:00Z,20251101_1600_vanderbilt_texas_longhorns,401752758,Texas,Texas Longhorns,Vanderbilt,Vanderbilt,,,,,,,,87.49,9.0,83.66,17.0,71.93,69.15,28.0,47.0,4.37,3.83,,,,,,26.7,11.3,149.9,218.7,368.6,83.3,196.4,279.7,1.0,5-2,,72,78,73,7,39,14,41.4,20.0,213.7,244.7,458.4,92.0,223.0,315.0,0.6,6-1,,21,54,24,16,69,31,"{'schedule_row': {'id': 401752758, 'season': 2025, 'week': 10, 'kickoff_iso_utc': '2025-11-01T16:00:00Z', 'home_team': 'Texas', 'away_team': 'Vanderbilt', 'venue': 'DKR-Texas Memorial Stadium', 'conference_game': True}, 'league_metrics_home': {'Team': 'Texas Longhorns', 'RY(O)': 149.9, 'R(O)_RY': 72, 'PY(O)': 218.7, 'R(O)_PY': 78, 'TY(O)': 368.6, 'R(O)_TY': 73, 'RY(D)': 83.3, 'R(D)_RY': 7, 'PY(D)': 196.4, 'R(D)_PY': 39, 'TY(D)': 279.7, 'R(D)_TY': 14, 'TO': 1.0, 'PF': 26.7, 'PA': 11.3, 'SU': '5-2', 'ATS': None}, 'league_metrics_away': {'Team': 'Vanderbilt', 'RY(O)': 213.7, 'R(O)_RY': 21, 'PY(O)': 244.7, 'R(O)_PY': 54, 'TY(O)': 458.4, 'R(O)_TY': 24, 'RY(D)': 92.0, 'R(D)_RY': 16, 'PY(D)': 223.0, 'R(D)_PY': 69, 'TY(D)': 315.0, 'R(D)_TY': 31, 'TO': 0.6, 'PF': 41.4, 'PA': 20.0, 'SU': '6-1', 'ATS': None}, 'sagarin_home': {'season': 2025, 'week': 10, 'team_raw': 'Texas', 'team_norm': 'Texas Longhorns', 'team': 'Texas Longhorns', 'pr': 87.49, 'pr_rank': 9, 'sos': 71.93, 'sos_rank': 28, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}, 'sagarin_away': {'season': 2025, 'week': 10, 'team_raw': 'Vanderbilt', 'team_norm': 'Vanderbilt', 'team': 'Vanderbilt', 'pr': 83.66, 'pr_rank': 17, 'sos': 69.15, 'sos_rank': 47, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}}",34.0,31.0
2025,10,2025-11-01T16:00:00Z,20251101_1600_west_virginia_houston,401756938,Houston,Houston,West Virginia,West Virginia,,,,,,,,73.04,53.0,63.9,88.0,63.7,74.3,90.0,14.0,4.37,9.14,,,,,,29.4,19.0,170.6,211.3,381.9,123.6,193.6,317.1,0.6,6-1,,48,90,67,45,36,32,21.0,30.9,195.6,158.7,354.3,172.1,247.1,419.3,0.0,2-5,,30,121,88,98,96,105,"{'schedule_row': {'id': 401756938, 'season': 2025, 'week': 10, 'kickoff_iso_utc': '2025-11-01T16:00:00Z', 'home_team': 'Houston', 'away_team': 'West Virginia', 'venue': 'TDECU Stadium', 'conference_game': True}, 'league_metrics_home': {'Team': 'Houston', 'RY(O)': 170.6, 'R(O)_RY': 48, 'PY(O)': 211.3, 'R(O)_PY': 90, 'TY(O)': 381.9, 'R(O)_TY': 67, 'RY(D)': 123.6, 'R(D)_RY': 45, 'PY(D)': 193.6, 'R(D)_PY': 36, 'TY(D)': 317.1, 'R(D)_TY': 32, 'TO': 0.6, 'PF': 29.4, 'PA': 19.0, 'SU': '6-1', 'ATS': None}, 'league_metrics_away': {'Team': 'West Virginia', 'RY(O)': 195.6, 'R(O)_RY': 30, 'PY(O)': 158.7, 'R(O)_PY': 121, 'TY(O)': 354.3, 'R(O)_TY': 88, 'RY(D)': 172.1, 'R(D)_RY': 98, 'PY(D)': 247.1, 'R(D)_PY': 96, 'TY(D)': 419.3, 'R(D)_TY': 105, 'TO': 0.0, 'PF': 21.0, 'PA': 30.9, 'SU': '2-5', 'ATS': None}, 'sagarin_home': {'season': 2025, 'week': 10, 'team_raw': 'Houston', 'team_norm': 'Houston', 'team': 'Houston', 'pr': 73.04, 'pr_rank': 53, 'sos': 63.7, 'sos_rank': 90, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}, 'sagarin_away': {'season': 2025, 'week': 10, 'team_raw': 'West Virginia', 'team_norm': 'West Virginia', 'team': 'West Virginia', 'pr': 63.9, 'pr_rank': 88, 'sos': 74.3, 'sos_rank': 14, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}}",35.0,45.0
2025,10,2025-11-01T17:00:00Z,20251101_1700_arizona_state_iowa_state,401756939,Iowa State,Iowa State,Arizona State,Arizona State,,,,,,,,76.87,41.0,77.67,36.0,71.32,73.94,38.0,17.0,4.37,-0.8,,,,,,29.3,19.0,163.3,242.1,405.4,143.1,203.7,346.9,0.4,5-2,,54,57,56,68,48,50,26.0,24.3,185.4,211.7,397.1,111.6,216.7,328.3,0.9,5-2,,40,89,60,30,59,37,"{'schedule_row': {'id': 401756939, 'season': 2025, 'week': 10, 'kickoff_iso_utc': '2025-11-01T17:00:00Z', 'home_team': 'Iowa State', 'away_team': 'Arizona State', 'venue': 'Jack Trice Stadium', 'conference_game': True}, 'league_metrics_home': {'Team': 'Iowa State', 'RY(O)': 163.3, 'R(O)_RY': 54, 'PY(O)': 242.1, 'R(O)_PY': 57, 'TY(O)': 405.4, 'R(O)_TY': 56, 'RY(D)': 143.1, 'R(D)_RY': 68, 'PY(D)': 203.7, 'R(D)_PY': 48, 'TY(D)': 346.9, 'R(D)_TY': 50, 'TO': 0.4, 'PF': 29.3, 'PA': 19.0, 'SU': '5-2', 'ATS': None}, 'league_metrics_away': {'Team': 'Arizona State', 'RY(O)': 185.4, 'R(O)_RY': 40, 'PY(O)': 211.7, 'R(O)_PY': 89, 'TY(O)': 397.1, 'R(O)_TY': 60, 'RY(D)': 111.6, 'R(D)_RY': 30, 'PY(D)': 216.7, 'R(D)_PY': 59, 'TY(D)': 328.3, 'R(D)_TY': 37, 'TO': 0.9, 'PF': 26.0, 'PA': 24.3, 'SU': '5-2', 'ATS': None}, 'sagarin_home': {'season': 2025, 'week': 10, 'team_raw': 'Iowa State', 'team_norm': 'Iowa State', 'team': 'Iowa State', 'pr': 76.87, 'pr_rank': 41, 'sos': 71.32, 'sos_rank': 38, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}, 'sagarin_away': {'season': 2025, 'week': 10, 'team_raw': 'Arizona State', 'team_norm': 'Arizona State', 'team': 'Arizona State', 'pr': 77.67, 'pr_rank': 36, 'sos': 73.94, 'sos_rank': 17, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}}",19.0,24.0
2025,10,2025-11-01T18:00:00Z,20251101_1800_east_carolina_temple,401762498,Temple,Temple,East Carolina,East Carolina,,,,,,,,62.85,93.0,69.34,66.0,59.82,64.3,124.0,79.0,4.37,-6.49,,,,,,33.0,24.4,172.6,209.6,382.1,176.0,174.1,350.1,1.3,4-3,,45,91,66,102,24,53,30.3,17.1,161.9,293.6,455.4,118.9,220.7,339.6,0.7,4-3,,57,15,27,36,66,46,"{'schedule_row': {'id': 401762498, 'season': 2025, 'week': 10, 'kickoff_iso_utc': '2025-11-01T18:00:00Z', 'home_team': 'Temple', 'away_team': 'East Carolina', 'venue': 'Lincoln Financial Field', 'conference_game': True}, 'league_metrics_home': {'Team': 'Temple', 'RY(O)': 172.6, 'R(O)_RY': 45, 'PY(O)': 209.6, 'R(O)_PY': 91, 'TY(O)': 382.1, 'R(O)_TY': 66, 'RY(D)': 176.0, 'R(D)_RY': 102, 'PY(D)': 174.1, 'R(D)_PY': 24, 'TY(D)': 350.1, 'R(D)_TY': 53, 'TO': 1.3, 'PF': 33.0, 'PA': 24.4, 'SU': '4-3', 'ATS': None}, 'league_metrics_away': {'Team': 'East Carolina', 'RY(O)': 161.9, 'R(O)_RY': 57, 'PY(O)': 293.6, 'R(O)_PY': 15, 'TY(O)': 455.4, 'R(O)_TY': 27, 'RY(D)': 118.9, 'R(D)_RY': 36, 'PY(D)': 220.7, 'R(D)_PY': 66, 'TY(D)': 339.6, 'R(D)_TY': 46, 'TO': 0.7, 'PF': 30.3, 'PA': 17.1, 'SU': '4-3', 'ATS': None}, 'sagarin_home': {'season': 2025, 'week': 10, 'team_raw': 'Temple', 'team_norm': 'Temple', 'team': 'Temple', 'pr': 62.85, 'pr_rank': 93, 'sos': 59.82, 'sos_rank': 124, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}, 'sagarin_away': {'season': 2025, 'week': 10, 'team_raw': 'East Carolina', 'team_norm': 'East Carolina', 'team': 'East Carolina', 'pr': 69.34, 'pr_rank': 66, 'sos': 64.3, 'sos_rank': 79, 'hfa': 4.37, 'source_url': 'http://sagarin.com/sports/cfsend.htm', 'fetched_at': '2025-10-21 05:09:55.539337+00:00', 'page_stamp': 'COLLEGE FOOTBALL 2025 through results of 2025 OCTOBER 18 SATURDAY - WEEK 8'}}",14.0,45.0
