season,week,kickoff_iso_utc,game_key,source_uid,home_team_raw,away_team_raw,home_team_norm,away_team_norm,spread_home_relative,total,moneyline_home,moneyline_away,odds_source,is_closing,snapshot_at,home_pr,home_pr_rank,away_pr,away_pr_rank,home_sos,away_sos,home_sos_rank,away_sos_rank,hfa,rating_diff,rating_vs_odds,favored_side,spread_favored_team,rating_diff_favored_team,rating_vs_odds_favored_team,home_pf_pg,home_pa_pg,home_ry_pg,home_py_pg,home_ty_pg,home_ry_allowed_pg,home_py_allowed_pg,home_ty_allowed_pg,home_to_margin_pg,home_su,home_ats,home_rush_rank,home_pass_rank,home_tot_off_rank,home_rush_def_rank,home_pass_def_rank,home_tot_def_rank,away_pf_pg,away_pa_pg,away_ry_pg,away_py_pg,away_ty_pg,away_ry_allowed_pg,away_py_allowed_pg,away_ty_allowed_pg,away_to_margin_pg,away_su,away_ats,away_rush_rank,away_pass_rank,away_tot_off_rank,away_rush_def_rank,away_pass_def_rank,away_tot_def_rank,raw_sources
2025,16,2025-12-19T01:15:00+00:00,20251219_0115_sea_la,2025_16_LA_SEA,SEA,LA,sea,la,1.5,42.5,,,schedule,False,,26.2,2,27.5,1,19.36,20.79,22,9,2.07,0.77,2.27,AWAY,-1.5,-0.77,-2.27,405.0,242.0,113.0,246.3,359.3,113.0,246.3,359.3,-0.3,11-3,10-4-0,22,8,9,11,25,24,420.0,261.0,126.4,265.9,392.3,126.4,265.9,392.3,0.8,11-3,10-4-0,8,2,4,25,31,29,"{'schedule_row': {'game_id': '2025_16_LA_SEA', 'gsis': 60067.0, 'gameday': '2025-12-18', 'season': 2025, 'week': 16, 'home_team': 'SEA', 'away_team': 'LA'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Seattle Seahawks', 'pr': 26.2, 'pr_rank': 2, 'sos': 19.36, 'sos_rank': 22, 'hfa': 2.07}, 'sagarin_row_away': {'team': 'Los Angeles Rams', 'pr': 27.5, 'pr_rank': 1, 'sos': 20.79, 'sos_rank': 9, 'hfa': 2.07}}"
2025,16,2025-12-20T22:00:00+00:00,20251220_2200_commanders_phi,2025_16_PHI_WAS,WAS,PHI,commanders,phi,-7.0,43.5,,,schedule,False,,17.96,20,25.29,4,20.34,20.61,13,11,2.07,-5.26,-12.26,HOME,-7.0,-5.26,-12.26,291.0,375.0,137.1,204.4,341.5,137.1,204.4,341.5,-0.8,4-10,5-9-0,4,24,20,29,9,13,320.0,271.0,115.6,211.6,327.2,115.6,211.6,327.2,0.3,9-5,8-6-0,19,22,23,14,11,10,"{'schedule_row': {'game_id': '2025_16_PHI_WAS', 'gsis': 60069.0, 'gameday': '2025-12-20', 'season': 2025, 'week': 16, 'home_team': 'WAS', 'away_team': 'PHI'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Washington Commanders', 'pr': 17.96, 'pr_rank': 20, 'sos': 20.34, 'sos_rank': 13, 'hfa': 2.07}, 'sagarin_row_away': {'team': 'Philadelphia Eagles', 'pr': 25.29, 'pr_rank': 4, 'sos': 20.61, 'sos_rank': 11, 'hfa': 2.07}}"
2025,16,2025-12-21T01:20:00+00:00,20251221_0120_chi_gb,2025_16_GB_CHI,CHI,GB,chi,gb,1.5,45.5,,,schedule,False,,21.96,15,24.62,7,19.14,19.62,27,21,2.07,-0.59,0.91,AWAY,-1.5,0.59,-0.91,365.0,338.0,151.9,228.5,380.4,151.9,228.5,380.4,1.4,10-4,8-5-1,2,19,5,31,14,28,348.0,281.0,117.0,236.9,353.9,117.0,236.9,353.9,0.1,9-4-1,6-8-0,18,13,14,15,20,19,"{'schedule_row': {'game_id': '2025_16_GB_CHI', 'gsis': 60068.0, 'gameday': '2025-12-20', 'season': 2025, 'week': 16, 'home_team': 'CHI', 'away_team': 'GB'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Chicago Bears', 'pr': 21.96, 'pr_rank': 15, 'sos': 19.14, 'sos_rank': 27, 'hfa': 2.07}, 'sagarin_row_away': {'team': 'Green Bay Packers', 'pr': 24.62, 'pr_rank': 7, 'sos': 19.62, 'sos_rank': 21, 'hfa': 2.07}}"
2025,16,2025-12-21T18:00:00+00:00,20251221_1800_car_tb,2025_16_TB_CAR,CAR,TB,car,tb,-3.0,44.5,,,schedule,False,,16.23,25,19.12,19,19.35,20.55,23,12,2.07,-0.82,-3.82,HOME,-3.0,-0.82,-3.82,264.0,317.0,125.6,199.5,325.1,125.6,199.5,325.1,0.0,7-7,8-6-0,9,26,24,24,7,9,327.0,354.0,113.2,218.6,331.9,113.2,218.6,331.9,0.5,7-7,5-9-0,21,21,21,12,12,12,"{'schedule_row': {'game_id': '2025_16_TB_CAR', 'gsis': 60071.0, 'gameday': '2025-12-21', 'season': 2025, 'week': 16, 'home_team': 'CAR', 'away_team': 'TB'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Carolina Panthers', 'pr': 16.23, 'pr_rank': 25, 'sos': 19.35, 'sos_rank': 23, 'hfa': 2.07}, 'sagarin_row_away': {'team': 'Tampa Bay Buccaneers', 'pr': 19.12, 'pr_rank': 19, 'sos': 20.55, 'sos_rank': 12, 'hfa': 2.07}}"
2025,16,2025-12-21T18:00:00+00:00,20251221_1800_cle_buf,2025_16_BUF_CLE,CLE,BUF,cle,buf,-10.5,41.5,,,schedule,False,,13.1,28,25.28,5,19.75,18.92,19,29,2.07,-10.11,-20.61,HOME,-10.5,-10.11,-20.61,226.0,332.0,92.4,192.7,285.1,92.4,192.7,285.1,-0.4,3-11,5-9-0,29,30,30,4,3,3,411.0,324.0,158.5,237.9,396.4,158.5,237.9,396.4,0.1,10-4,7-7-0,1,11,2,32,22,31,"{'schedule_row': {'game_id': '2025_16_BUF_CLE', 'gsis': 60072.0, 'gameday': '2025-12-21', 'season': 2025, 'week': 16, 'home_team': 'CLE', 'away_team': 'BUF'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Cleveland Browns', 'pr': 13.1, 'pr_rank': 28, 'sos': 19.75, 'sos_rank': 19, 'hfa': 2.07}, 'sagarin_row_away': {'team': 'Buffalo Bills', 'pr': 25.28, 'pr_rank': 5, 'sos': 18.92, 'sos_rank': 29, 'hfa': 2.07}}"
2025,16,2025-12-21T18:00:00+00:00,20251221_1800_dal_lac,2025_16_LAC_DAL,DAL,LAC,dal,lac,1.5,50.5,,,schedule,False,,17.93,21,21.76,16,20.03,19.19,16,26,2.07,-1.76,-0.26,AWAY,-1.5,1.76,0.26,407.0,420.0,120.8,287.9,408.6,120.8,287.9,408.6,-0.5,6-7-1,7-7-0,15,1,1,18,32,32,315.0,284.0,123.4,234.4,357.8,123.4,234.4,357.8,0.2,10-4,8-6-0,11,14,11,22,19,22,"{'schedule_row': {'game_id': '2025_16_LAC_DAL', 'gsis': 60073.0, 'gameday': '2025-12-21', 'season': 2025, 'week': 16, 'home_team': 'DAL', 'away_team': 'LAC'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Dallas Cowboys', 'pr': 17.93, 'pr_rank': 21, 'sos': 20.03, 'sos_rank': 16, 'hfa': 2.07}, 'sagarin_row_away': {'team': 'Los Angeles Chargers', 'pr': 21.76, 'pr_rank': 16, 'sos': 19.19, 'sos_rank': 26, 'hfa': 2.07}}"
2025,16,2025-12-21T18:00:00+00:00,20251221_1800_no_nyj,2025_16_NYJ_NO,NO,NYJ,no,nyj,6.5,39.5,,,schedule,False,,12.9,29,12.22,31,19.91,19.29,17,25,2.07,2.75,9.25,AWAY,-6.5,-2.75,-9.25,226.0,332.0,93.4,220.6,314.1,93.4,220.6,314.1,-0.2,4-10,6-8-0,27,20,26,6,13,7,276.0,397.0,128.5,170.1,298.6,128.5,170.1,298.6,-1.2,3-11,7-7-0,7,32,29,26,1,4,"{'schedule_row': {'game_id': '2025_16_NYJ_NO', 'gsis': 60074.0, 'gameday': '2025-12-21', 'season': 2025, 'week': 16, 'home_team': 'NO', 'away_team': 'NYJ'}, 'odds_row': None, 'sagarin_row_home': {'team': 'New Orleans Saints', 'pr': 12.9, 'pr_rank': 29, 'sos': 19.91, 'sos_rank': 17, 'hfa': 2.07}, 'sagarin_row_away': {'team': 'New York Jets', 'pr': 12.22, 'pr_rank': 31, 'sos': 19.29, 'sos_rank': 25, 'hfa': 2.07}}"
2025,16,2025-12-21T18:00:00+00:00,20251221_1800_nyg_min,2025_16_MIN_NYG,NYG,MIN,nyg,min,-2.5,41.5,,,schedule,False,,14.82,27,19.9,18,22.06,20.99,1,8,2.07,-3.01,-5.51,HOME,-2.5,-3.01,-5.51,300.0,396.0,125.1,230.9,356.0,125.1,230.9,356.0,-0.3,2-12,7-7-0,10,16,13,23,17,20,289.0,307.0,102.3,197.0,299.3,102.3,197.0,299.3,-0.9,6-8,6-8-0,24,28,28,9,5,5,"{'schedule_row': {'game_id': '2025_16_MIN_NYG', 'gsis': 60075.0, 'gameday': '2025-12-21', 'season': 2025, 'week': 16, 'home_team': 'NYG', 'away_team': 'MIN'}, 'odds_row': None, 'sagarin_row_home': {'team': 'New York Giants', 'pr': 14.82, 'pr_rank': 27, 'sos': 22.06, 'sos_rank': 1, 'hfa': 2.07}, 'sagarin_row_away': {'team': 'Minnesota Vikings', 'pr': 19.9, 'pr_rank': 18, 'sos': 20.99, 'sos_rank': 8, 'hfa': 2.07}}"
2025,16,2025-12-21T18:00:00+00:00,20251221_1800_ten_kc,2025_16_KC_TEN,TEN,KC,ten,kc,-3.5,37.5,,,schedule,False,,11.86,32,24.33,8,21.77,21.17,2,6,2.07,-10.4,-13.9,HOME,-3.5,-10.4,-13.9,225.0,394.0,88.6,188.4,277.0,88.6,188.4,277.0,-0.3,2-12,6-8-0,30,31,31,3,2,2,328.0,268.0,113.9,257.8,371.7,113.9,257.8,371.7,-0.1,6-8,5-9-0,20,5,7,13,28,26,"{'schedule_row': {'game_id': '2025_16_KC_TEN', 'gsis': 60076.0, 'gameday': '2025-12-21', 'season': 2025, 'week': 16, 'home_team': 'TEN', 'away_team': 'KC'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Tennessee Titans', 'pr': 11.86, 'pr_rank': 32, 'sos': 21.77, 'sos_rank': 2, 'hfa': 2.07}, 'sagarin_row_away': {'team': 'Kansas City Chiefs', 'pr': 24.33, 'pr_rank': 8, 'sos': 21.17, 'sos_rank': 6, 'hfa': 2.07}}"
2025,16,2025-12-21T18:00:00+00:00,20251221_1800_mia_cin,2025_16_CIN_MIA,MIA,CIN,mia,cin,-3.5,48.5,,,schedule,False,,16.42,24,16.55,23,18.91,21.6,30,4,2.07,1.94,-1.56,HOME,-3.5,1.94,-1.56,296.0,324.0,121.9,196.6,318.6,121.9,196.6,318.6,-0.3,6-8,7-7-0,14,29,25,19,4,8,314.0,437.0,87.4,240.4,327.9,87.4,240.4,327.9,-0.1,4-10,6-8-0,31,10,22,2,23,11,"{'schedule_row': {'game_id': '2025_16_CIN_MIA', 'gsis': 60081.0, 'gameday': '2025-12-21', 'season': 2025, 'week': 16, 'home_team': 'MIA', 'away_team': 'CIN'}, 'odds_row': None, 'sagarin_row_home': {'team': 'Miami Dolphins', 'pr': 16.42, 'pr_rank': 24, 'sos': 18.91, 'sos_rank': 30, 'hfa': 2.07}, 'sagarin_row_away': {'team': 'Cincinnati Bengals', 'pr': 16.55, 'pr_rank': 23, 'sos': 21.6, 'sos_rank': 4, 'hfa': 2.07}}"
